conversationID,sourceID,targetID,productID,message,createdAt,msgStatus,priceFixed
732,48,28,97,"luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non","2020-09-11 19:37:53",1,82.45
733,96,41,18,"nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis","2021-01-28 01:58:47",1,53.72
734,18,64,70,"penatibus et magnis dis","2021-03-16 07:24:47",0,92.18
735,77,64,99,"diam id ornare imperdiet sapien urna pretium","2021-08-28 02:46:12",0,62.53
736,59,31,79,"posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien","2020-12-16 01:50:12",0,65.83
737,67,56,28,blandit,"2020-09-11 19:20:26",1,23.75
738,34,52,48,"iaculis diam erat fermentum justo nec","2021-01-11 12:21:02",1,40.39
739,48,51,50,eget,"2021-01-27 04:31:10",0,7.76
740,53,3,3,"metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit","2021-07-15 18:41:15",0,99.49
741,83,90,12,amet,"2021-06-27 18:36:21",1,27.48
742,78,79,91,"diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci","2021-04-22 18:52:02",0,22.44
743,72,21,10,"posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices","2021-06-02 19:50:56",0,50.73
744,45,58,60,"eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec","2021-02-11 12:13:33",1,97.89
745,24,44,56,"in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed","2021-06-13 16:50:32",1,44.33
746,80,24,100,"natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida","2021-02-08 05:15:56",1,97.6
747,20,10,83,"nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis","2021-07-16 09:35:17",0,15.71
748,68,36,53,"cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis","2020-12-06 06:00:48",1,91.32
749,55,30,44,"in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie","2020-12-03 14:00:16",0,51.41
750,57,81,53,"nulla quisque arcu libero rutrum ac lobortis vel","2021-01-10 19:53:16",0,71.41
751,79,66,66,"faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet","2020-09-20 09:53:33",0,13.12
752,46,53,71,"mi pede malesuada in imperdiet","2020-10-26 01:31:16",0,41.66
753,97,97,9,"sem mauris laoreet ut rhoncus aliquet pulvinar sed","2020-11-12 22:59:07",0,78.19
754,91,61,7,"nunc rhoncus dui vel sem","2020-12-06 15:50:44",0,21.62
755,49,23,1,"cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis","2021-07-27 21:20:22",0,93.18
756,19,84,55,"enim lorem ipsum dolor sit amet consectetuer","2021-01-08 20:50:56",0,94.67
757,54,33,58,"egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend","2021-06-19 19:45:39",0,86.52
758,9,38,70,"eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus","2021-03-21 21:38:48",1,28.39
759,12,33,76,"nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede","2021-02-08 21:26:43",1,99.99
760,2,15,95,"etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat","2020-12-26 21:01:15",0,53.16
761,53,19,29,"ante vel","2021-06-23 10:03:32",1,29.14
762,20,44,59,"nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse","2021-07-21 10:08:15",0,69.89
763,64,31,42,"platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id","2021-01-08 10:55:32",1,6.82
764,71,67,45,"ut nunc","2021-05-23 06:15:17",1,72.24
765,66,56,28,"erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in","2020-12-18 23:01:33",0,17.31
766,11,86,46,"sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum","2021-05-21 03:27:47",1,50.42
767,22,95,46,"congue diam id ornare imperdiet sapien urna","2021-09-07 08:26:24",1,2.72
768,22,1,41,"varius ut","2021-06-15 12:28:30",0,86.09
769,41,51,75,faucibus,"2021-02-17 01:49:29",0,17.68
770,46,91,96,"odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie","2020-11-06 06:20:33",0,62.39
771,64,35,37,"pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in","2021-01-08 19:14:35",0,62.38
772,85,60,52,"rhoncus aliquet pulvinar sed","2021-09-01 22:10:26",0,94.57
773,91,58,47,"vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus","2021-08-11 23:32:46",1,3.68
774,13,8,92,"habitasse platea","2021-08-13 11:03:40",0,58.6
775,57,13,12,"id consequat in consequat ut nulla sed accumsan felis ut","2021-07-04 18:42:50",1,2.71
776,41,54,91,"sapien non mi integer ac neque duis bibendum morbi","2020-10-23 18:01:00",0,51.81
777,36,84,51,"placerat praesent blandit nam","2021-03-26 05:02:48",1,51.31
778,35,54,23,"nulla sed vel enim sit","2021-02-22 19:38:10",0,93.04
779,38,79,77,"vulputate nonummy maecenas","2021-05-15 02:42:06",1,50.54
780,75,35,65,"vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero","2021-09-01 18:26:56",1,67.65
781,17,88,31,"mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl","2021-05-03 12:32:02",0,16.41
782,88,70,5,"pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut","2020-11-13 14:18:04",1,12.91
783,4,98,25,"morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus","2021-08-25 08:48:07",0,67.75
784,56,1,87,"varius ut blandit non interdum in ante vestibulum ante ipsum","2020-11-16 05:54:35",0,62.5
785,41,23,39,"justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in","2021-01-03 09:18:20",1,76.32
786,58,43,80,"potenti cras in purus eu magna vulputate luctus","2020-11-23 09:45:37",1,18.11
787,49,43,55,"nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis","2021-07-27 06:44:23",1,87.69
788,8,52,40,"euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh","2021-08-16 19:44:51",1,90.06
789,75,98,50,cursus,"2021-05-27 21:02:39",1,95.85
790,66,74,45,"pede justo eu massa donec dapibus duis at","2021-01-10 08:08:47",0,51.66
791,50,94,10,"libero ut massa volutpat convallis morbi odio","2021-07-15 06:31:50",0,50.8
792,7,97,32,"quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus","2020-10-12 06:08:17",1,77.61
793,53,13,41,"donec semper sapien","2020-10-09 21:14:39",1,86.05
794,77,4,35,"luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis","2021-04-03 19:37:13",1,47.14
795,38,4,26,"aliquam erat volutpat in congue etiam","2021-07-30 21:27:41",1,79.83
796,78,15,30,"aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet","2020-12-27 04:41:52",0,30.09
797,64,37,27,"vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros","2021-02-02 04:35:24",1,9.64
798,19,45,27,"aliquam quis","2020-10-12 18:04:12",0,83.55
799,33,55,31,"ut massa volutpat convallis morbi odio","2021-07-05 02:24:40",0,24.23
800,25,14,81,"tincidunt eget tempus vel pede morbi porttitor","2020-10-08 23:07:44",1,33
801,69,12,56,"amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique","2020-09-25 15:51:55",0,58.98
802,18,75,36,"rutrum nulla tellus in","2020-10-08 05:51:44",1,18.09
803,58,58,36,"nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh","2021-06-01 07:44:49",0,23.87
804,43,51,45,"non velit nec nisi","2021-06-10 00:53:10",1,42.69
805,90,14,25,"eu mi nulla ac enim in tempor turpis","2020-10-16 10:01:14",1,20.45
806,8,83,55,"tempus semper est","2021-05-08 20:59:32",1,5.52
807,92,37,16,proin,"2021-03-11 22:46:19",1,83.46
808,51,24,63,"ipsum integer a nibh in quis justo maecenas rhoncus","2021-04-15 00:13:30",0,86.23
809,61,71,84,"aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede","2021-02-12 04:24:30",0,25.56
810,62,41,71,"nec dui luctus rutrum nulla tellus","2020-10-24 12:21:46",1,27.11
811,16,65,89,"commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id","2020-11-25 19:37:04",0,69.41
812,2,3,25,"ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat","2021-03-01 13:57:23",0,54.62
813,58,30,72,"pellentesque ultrices phasellus id sapien","2021-02-17 22:38:51",1,43.16
814,51,5,16,"duis aliquam convallis nunc","2020-12-14 11:31:16",0,13.99
815,85,72,55,"lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate","2020-12-13 17:56:31",1,32.62
816,72,62,65,gravida,"2021-05-12 09:50:45",1,2.6
817,75,46,51,"semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut","2020-12-02 04:23:08",1,20.83
818,81,57,69,"sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere","2021-09-03 13:49:15",0,93.28
819,45,77,85,"molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus","2021-01-03 06:02:04",0,3.15
820,33,12,14,"in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi","2021-07-23 13:40:05",0,81.43
821,18,10,24,"cras mi pede malesuada in imperdiet et commodo vulputate justo in","2021-03-11 07:36:04",0,38.7
822,78,95,9,"vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed","2020-10-30 00:20:58",0,79.16
823,8,92,7,"id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue","2020-12-03 15:59:55",0,38.33
824,78,52,31,"lacus purus aliquet at","2021-06-22 00:39:48",0,89.99
825,73,100,2,"a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue","2021-07-17 04:11:28",1,78.41
826,4,19,59,"augue quam sollicitudin vitae","2021-07-03 19:52:20",0,26.7
827,19,45,53,et,"2020-09-11 03:40:22",1,54.07
828,45,48,68,"metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget","2020-10-05 02:07:03",0,57.9
829,52,85,62,"ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis","2020-09-13 01:29:08",0,91.72
830,84,26,66,nulla,"2020-12-19 18:10:57",1,16.73
831,54,97,54,"aliquet maecenas leo odio condimentum id luctus nec","2020-11-24 18:49:47",1,92.39
832,36,5,29,"vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non","2021-01-24 11:23:25",1,8.36
833,82,39,6,"amet erat nulla tempus","2021-03-11 16:44:39",0,40.3
834,94,86,5,"tincidunt ante vel ipsum praesent blandit lacinia","2021-05-15 13:33:55",1,71.96
835,39,58,21,"justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate","2021-07-07 15:31:25",1,32.63
836,54,8,50,"cursus urna ut tellus nulla ut erat id mauris","2020-10-08 07:49:37",0,67.89
837,16,70,52,"tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc","2021-05-04 23:33:02",1,41.42
838,23,56,92,"eu magna vulputate luctus cum","2021-09-05 15:04:49",0,34.03
839,85,31,79,"in ante vestibulum ante","2021-08-28 21:39:16",0,78.51
840,73,70,97,"posuere felis sed lacus morbi sem mauris laoreet ut rhoncus","2021-03-22 07:19:35",1,25.76
841,74,32,65,"ultrices posuere cubilia curae","2021-08-12 23:59:59",0,61.4
842,55,19,3,"pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis","2021-06-24 09:13:57",1,51.9
843,13,93,36,"dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse","2021-03-04 20:27:47",1,29.62
844,12,72,6,"blandit non interdum in ante vestibulum ante ipsum primis","2021-01-25 18:08:36",0,69.52
845,59,9,28,"non sodales","2021-06-25 23:25:33",0,91.89
846,85,69,64,"in felis donec semper sapien a libero nam dui proin","2020-11-09 09:34:54",0,74.33
847,64,11,9,"orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo","2021-07-14 10:18:37",0,8.33
848,15,5,25,"consequat dui","2021-07-09 03:52:52",1,94.85
849,92,66,5,"pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed","2021-03-22 11:44:56",0,53.52
850,64,75,94,"est et tempus semper est quam pharetra magna ac consequat metus","2020-09-17 21:38:04",1,38.12
851,46,95,63,"nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue","2021-08-25 06:59:31",1,34.68
852,82,24,71,"a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque","2020-09-16 01:28:48",1,64.29
853,76,41,83,ac,"2020-10-14 17:08:31",0,40.15
854,31,32,19,"sem praesent id massa id nisl venenatis lacinia aenean sit amet","2021-05-14 12:47:09",1,51.15
855,59,68,75,"imperdiet et commodo vulputate justo","2021-05-02 22:53:13",0,90.37
856,72,1,19,"pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam","2021-04-02 16:03:03",0,97.72
857,26,55,70,"blandit non interdum in ante vestibulum ante ipsum","2021-03-20 08:35:03",1,76.12
858,36,10,92,"sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum","2021-07-02 16:53:33",1,52.32
859,88,21,19,"nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin","2021-09-03 14:24:16",0,69.5
860,19,73,45,"enim blandit mi","2021-02-15 09:07:02",0,78.22
861,59,54,50,"mollis molestie lorem quisque ut erat curabitur","2021-09-03 20:36:02",1,70.66
862,26,54,99,"tellus in sagittis dui vel","2021-09-06 08:03:56",1,74.78
863,28,18,43,"ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo","2021-05-21 17:44:49",0,82.41
864,76,50,61,"nunc proin at turpis a pede posuere nonummy integer non velit donec diam","2021-06-06 23:21:32",0,16.66
865,46,26,85,"magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit","2021-01-23 23:49:25",0,99.48
866,99,60,37,"placerat praesent blandit nam nulla integer","2021-06-03 08:28:01",1,65.94
867,56,58,84,"non quam nec dui luctus rutrum nulla tellus in sagittis dui vel","2021-07-05 17:29:22",1,29.27
868,64,78,35,"aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras","2021-01-02 09:22:15",0,95.91
869,7,61,81,"orci nullam molestie nibh in lectus","2021-01-30 09:08:18",0,31.88
870,36,28,62,"elementum pellentesque quisque porta volutpat erat quisque erat","2021-07-04 23:37:15",0,11.5
871,61,40,6,"rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut","2021-03-14 06:36:03",0,92.28
872,65,77,2,"molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst","2021-05-31 11:20:26",0,67.65
873,90,85,67,"sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus","2021-02-22 08:04:36",0,25.73
874,63,27,92,"quisque porta volutpat erat quisque erat eros viverra eget congue eget","2021-05-07 02:40:48",1,16.5
875,92,26,40,blandit,"2021-01-10 18:16:16",1,19.72
876,31,51,8,"sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam","2021-04-12 20:33:59",0,93.98
877,41,54,1,"ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue","2021-08-01 10:49:48",0,11.94
878,1,31,83,"vestibulum sit amet cursus id turpis integer aliquet massa","2021-02-23 21:42:41",0,39.7
879,59,39,26,"aliquam non mauris morbi non lectus aliquam sit amet","2021-08-15 00:41:56",0,2.08
880,70,17,52,"ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien","2020-12-21 18:12:43",0,55.36
881,77,23,28,"eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia","2021-05-05 07:16:49",0,48.41
882,38,34,94,"pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed","2020-09-28 16:30:03",1,25.16
883,74,80,62,"rhoncus mauris enim leo rhoncus sed","2021-03-15 10:42:43",0,28.45
884,60,54,61,"nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend","2021-08-21 12:26:12",0,46.53
885,25,38,32,"augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet","2020-11-29 00:39:39",1,14.96
886,21,74,39,"mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis","2021-03-17 08:29:46",0,66.79
887,5,33,22,"posuere nonummy integer non velit donec diam neque vestibulum eget","2021-06-08 08:55:18",1,83.66
888,57,99,37,"etiam justo","2021-01-28 15:39:43",1,92.81
889,56,47,42,"habitasse platea dictumst morbi vestibulum","2021-03-05 12:13:19",1,47.92
890,98,23,36,"pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus","2021-08-21 06:10:40",0,38.78
891,44,71,80,"pellentesque ultrices","2021-08-28 17:45:06",0,41.85
892,5,93,35,nulla,"2021-04-13 09:59:34",0,19.67
893,92,83,96,"nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim","2021-01-19 20:16:10",0,44.97
894,57,83,5,"habitasse platea dictumst aliquam augue","2021-03-30 14:49:47",0,69.58
895,6,86,60,"quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae","2021-05-07 20:38:19",0,15.58
896,65,25,32,"curae donec pharetra","2021-08-31 01:29:39",0,32.81
897,56,10,93,"tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim","2021-06-17 09:48:26",0,46.78
898,51,17,29,"amet consectetuer adipiscing elit","2020-10-19 01:36:29",1,30.12
899,84,92,90,"lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien","2021-05-17 08:30:57",0,75.65
900,17,67,70,"id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie","2021-06-13 12:52:12",1,47.49
901,92,84,12,"posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi","2021-07-30 07:01:48",0,99.9
902,9,22,16,"ipsum primis in faucibus orci luctus","2021-02-16 05:56:06",1,89.98
903,73,65,89,volutpat,"2021-03-06 18:20:29",1,78.2
904,94,66,52,"porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit","2021-07-04 19:17:19",0,63.57
905,96,31,10,"nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec","2021-05-29 07:51:39",0,56.92
906,31,14,34,"felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu","2021-03-08 01:47:25",0,78.3
907,55,14,89,"non interdum in ante vestibulum ante ipsum primis in faucibus","2020-11-13 07:48:37",1,26.2
908,14,97,64,"fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet","2021-05-04 02:36:22",0,62.72
909,99,26,35,"at nunc commodo placerat praesent blandit","2020-11-21 14:41:27",0,36.21
910,26,3,84,"consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae","2021-04-05 13:52:16",0,73.78
911,57,21,43,"convallis duis","2021-06-19 08:10:52",0,6.85
912,55,100,60,"potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam","2021-01-21 14:37:11",1,23.38
913,34,14,19,"duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis","2020-12-04 15:26:34",1,38.03
914,86,1,97,"dolor morbi vel lectus in quam","2021-05-17 10:37:31",0,3.92
915,24,33,7,"sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien","2020-10-11 15:37:01",1,13.5
916,37,51,78,"purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a","2020-11-10 16:08:29",0,55.38
917,56,2,89,"felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed","2021-04-05 12:23:27",1,81.98
918,22,82,100,"lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo","2020-10-06 23:15:45",1,50.27
919,22,53,58,"cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum","2021-03-15 04:26:38",0,34.06
920,29,42,91,"lorem ipsum dolor sit amet consectetuer adipiscing elit proin","2021-01-07 15:37:40",1,1.76
921,83,44,5,"magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien","2021-01-30 02:04:02",1,95.54
922,55,22,80,"ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien","2021-01-09 04:43:33",1,61.81
923,51,38,51,"convallis morbi odio odio elementum eu interdum eu tincidunt","2021-01-19 09:17:54",1,53.14
924,5,4,90,"integer non velit donec diam neque vestibulum eget vulputate ut","2021-04-06 07:47:33",1,8.81
925,9,100,79,"phasellus sit amet erat nulla tempus vivamus in felis","2021-05-03 21:42:16",0,95.29
926,59,28,30,"proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in","2021-04-24 04:03:15",0,98.17
927,11,95,45,"tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a","2020-11-18 22:43:34",0,44.06
928,99,56,27,"mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem","2021-07-27 15:10:20",1,39.43
929,56,48,77,"sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus","2020-12-03 14:46:56",1,65.45
930,4,78,60,"dui vel nisl duis ac nibh fusce lacus purus aliquet at","2021-07-07 03:19:38",0,21.68
931,53,82,95,"pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum","2021-07-23 03:49:32",1,68.44
932,13,75,54,"interdum in ante vestibulum ante ipsum primis in faucibus orci luctus","2021-03-27 12:02:26",0,9.75
933,70,66,43,"lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci","2020-11-02 10:13:40",1,79.83
934,67,50,17,in,"2020-11-25 12:02:14",0,78.04
935,88,10,41,dapibus,"2020-12-17 12:57:02",0,14.41
936,63,70,29,"suscipit a feugiat et eros vestibulum ac est lacinia nisi","2021-03-04 08:31:13",1,77.61
937,71,96,51,"nulla nisl nunc nisl duis bibendum felis","2021-05-14 12:35:40",0,22.36
938,82,10,26,"pellentesque volutpat dui maecenas tristique est et tempus semper est","2021-01-18 19:22:50",0,99.28
939,14,45,90,"luctus nec","2021-04-13 09:32:52",0,8.42
940,25,7,22,"faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel","2021-01-17 16:04:04",1,15.86
941,44,34,16,"libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at","2021-07-09 13:57:23",0,97.05
942,71,69,57,"ac neque duis bibendum morbi","2020-09-30 13:49:01",1,49.31
943,18,62,95,"eget eros elementum pellentesque quisque porta volutpat","2021-05-31 11:30:26",1,34.51
944,30,96,42,"dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed","2021-04-13 21:40:34",0,80.56
945,99,38,94,"venenatis tristique fusce congue diam id ornare imperdiet sapien urna","2021-06-06 15:03:35",1,6.7
946,38,47,11,"tristique est et","2021-06-23 21:19:54",1,52.65
947,56,98,93,"vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum","2021-08-05 05:37:21",1,16.09
948,70,76,4,"laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta","2021-02-10 15:33:15",0,53.7
949,96,88,11,"ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus","2021-05-01 06:32:19",0,47.65
950,55,72,36,"integer pede justo lacinia eget tincidunt eget tempus vel","2021-01-03 14:47:45",0,11.82
951,71,89,36,"eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien","2021-06-15 22:48:15",0,98.07
952,34,17,86,"non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque","2021-07-20 07:33:34",1,88.39
953,86,73,59,"pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque","2021-02-20 18:43:44",0,46.5
954,46,50,65,"scelerisque mauris sit amet eros suspendisse accumsan tortor quis","2021-07-30 10:09:37",0,77.79
955,60,14,77,"felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque","2021-08-22 04:56:46",1,76.67
956,83,19,27,"nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo","2020-10-11 00:31:26",0,8.35
957,83,11,73,"vulputate nonummy maecenas tincidunt lacus at velit","2021-07-05 20:47:28",1,66.92
958,13,59,63,"natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel","2020-09-23 22:44:33",1,22.93
959,37,33,17,"erat volutpat in congue etiam justo etiam pretium iaculis justo","2021-08-29 21:41:32",1,63.23
960,49,93,50,"blandit nam nulla integer pede justo lacinia","2021-08-16 00:28:35",1,16.12
961,98,68,57,"purus eu magna vulputate luctus cum","2021-04-10 22:15:20",0,9.55
962,27,22,64,"tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent","2021-01-04 18:36:46",1,53.5
963,34,92,8,"vulputate justo in blandit ultrices enim","2021-06-12 21:45:36",0,13.78
964,46,73,36,"pede libero quis orci nullam molestie nibh in","2021-05-23 14:34:05",1,93.3
965,26,18,81,"commodo vulputate justo in blandit ultrices","2020-11-29 05:30:30",0,20.5
966,56,21,80,"suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus","2020-11-04 19:23:24",1,3.32
967,90,35,28,"tincidunt ante vel ipsum praesent blandit lacinia","2021-06-21 08:39:02",0,66.81
968,29,79,26,"luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante","2021-09-06 14:28:59",1,14.41
969,32,14,29,"lectus in quam fringilla rhoncus","2020-09-27 04:36:12",1,66.1
